Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Allay,org.allaymc.server.world.chunk,AllayChunk,getSections,3,1,0,517,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,beforeSetChunk,3,1,1,523,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,afterSetChunk,5,1,1,528,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getOrCreateSection,10,1,1,535,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getSectionBlockEntities,4,1,1,547,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,sendChunkPackets,7,3,0,553,0,org.allaymc.server.world.chunk.AllayChunk,org.allaymc.server.world.chunk.AllayChunk
Allay,org.allaymc.server.world.chunk,AllayChunk,addChunkPacket,3,1,1,562,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,addChunkPacket,3,1,2,567,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getChunkLoaders,3,1,0,572,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,addChunkLoader,3,1,1,578,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,removeChunkLoader,3,1,1,583,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,getChunkLoaderCount,3,1,0,588,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,sendChunkPacket,3,1,1,593,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,sendChunkPacket,3,1,2,598,0,,
Allay,org.allaymc.server.world.chunk,AllayChunk,ChunkPacketEntry,2,1,2,605,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,AllayUnsafeChunk,3,1,3,58,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,builder,3,1,0,73,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,checkXZ,4,1,2,77,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,beforeSetChunk,12,4,1,82,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,afterSetChunk,10,4,1,98,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,checkXYZ,5,1,3,110,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getSection,4,1,1,116,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getOrCreateSection,11,3,1,123,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getSectionBlockEntities,4,1,1,139,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getHeight,5,1,2,150,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setHeight,6,1,3,157,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getBlockState,6,2,4,165,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setBlockState,7,2,5,175,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getHeightArray,3,1,0,184,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getBlockLight,5,1,3,189,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getSkyLight,5,1,3,196,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setBlockLight,3,1,4,203,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setSkyLight,4,1,4,208,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setBiome,3,1,4,214,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getBiome,4,1,3,219,0,org.allaymc.server.world.chunk.AllayUnsafeChunk,org.allaymc.server.world.chunk.AllayUnsafeChunk
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,addEntity,4,1,1,225,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,removeEntity,3,1,1,230,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getEntity,3,1,1,234,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getEntities,3,1,0,239,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,addBlockEntity,6,1,1,244,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,removeBlockEntity,4,1,3,252,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getBlockEntity,3,1,3,258,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,getBlockEntities,3,1,0,263,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,toSafeChunk,3,1,0,268,0,,
Allay,org.allaymc.server.world.chunk,AllayUnsafeChunk,setState,8,2,1,272,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,AllayWorldGenerator,13,1,8,62,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,builder,3,1,0,87,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,init,6,1,0,91,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,setDimension,5,2,1,98,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,processPopulationQueue,34,5,1,105,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,tryEnterPopulationStage,24,9,2,144,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,releasePopulationLock,7,3,2,175,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,generateChunk,11,2,2,183,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,createChunkFuture,6,1,2,195,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,getOrCreateNoiseFuture,9,2,2,203,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,generateNoisedChunk,4,1,2,213,0,org.allaymc.server.world.generator.AllayWorldGenerator,org.allaymc.server.world.generator.AllayWorldGenerator
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,statusEmptyToNoised,10,3,1,223,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,statusNoisedToPopulated,9,3,1,236,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,statusPopulatedToFinished,17,5,1,248,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGenerator,PopulationQueueEntry,2,1,2,330,0,,
Allay,org.allaymc.server.world.generator,AllayWorldGeneratorFactory,AllayWorldGeneratorFactory,4,1,0,18,0,org.allaymc.server.world.generator.AllayWorldGeneratorFactory,org.allaymc.server.world.generator.AllayWorldGeneratorFactory
Allay,org.allaymc.server.world.generator,AllayWorldGeneratorFactory,init,7,1,0,23,0,,
Allay,org.allaymc.server.world.generator,FlatNoiser,init,3,1,1,24,0,org.allaymc.server.world.generator.FlatNoiser,org.allaymc.server.world.generator.FlatNoiser
Allay,org.allaymc.server.world.generator,FlatNoiser,getName,3,1,0,29,0,,
Allay,org.allaymc.server.world.generator,FlatNoiser,parsePreset,25,4,1,34,0,,
Allay,org.allaymc.server.world.generator,FlatNoiser,apply,12,4,1,59,0,,
Allay,org.allaymc.server.world.generator,JeGeneratorLoader,setup,17,2,0,24,0,,
Allay,org.allaymc.server.world.generator,JeGeneratorLoader,waitStart,3,1,0,47,0,,
Allay,org.allaymc.server.world.generator,JeGeneratorLoader,getJeGenerator,20,4,1,51,0,org.allaymc.server.world.generator.JeGeneratorLoader,org.allaymc.server.world.generator.JeGeneratorLoader
Allay,org.allaymc.server.world.service,AllayBlockUpdateService,tick,35,6,1,24,0,,
Allay,org.allaymc.server.world.service,AllayBlockUpdateService,scheduleBlockUpdate,3,1,2,72,0,,
Allay,org.allaymc.server.world.service,AllayBlockUpdateService,neighborBlockUpdate,3,1,3,77,0,,
Allay,org.allaymc.server.world.service,AllayBlockUpdateService,NeighborUpdate,2,1,3,82,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,tick,6,1,0,51,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,getWorldGenerator,3,1,0,59,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,tickChunks,10,2,0,63,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,sendChunkPackets,3,1,0,73,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,tickChunkLoaders,10,2,0,77,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,removeUnusedChunks,22,3,0,88,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,setChunk,4,2,3,112,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getChunk,3,1,2,118,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getChunk,3,1,1,123,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getChunkLoadingFuture,3,1,2,128,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getOrLoadChunkSynchronously,3,1,2,133,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,getOrLoadChunk,5,2,2,139,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,getOrLoadRangedChunk,11,4,3,146,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,loadChunk,31,4,2,168,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkLoaded,3,1,2,201,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkLoaded,3,1,1,206,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkLoading,3,1,2,211,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkLoading,3,1,1,216,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkUnloaded,3,1,2,221,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,isChunkUnloaded,3,1,1,226,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,addKeepLoadingChunk,3,1,2,231,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,removeKeepLoadingChunk,3,1,2,236,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getKeepLoadingChunks,3,1,0,241,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getChunkLoaders,3,1,0,247,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,addChunkLoader,3,1,1,253,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,removeChunkLoader,4,2,1,258,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,forEachLoadedChunks,3,1,1,264,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getLoadedChunks,3,1,0,269,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,getLoadingChunks,3,1,0,275,0,,
Allay,org.allaymc.server.world.service,AllayChunkService,unloadChunk,3,1,2,281,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,unloadChunk,11,2,1,285,0,org.allaymc.server.world.service.AllayChunkService,org.allaymc.server.world.service.AllayChunkService
Allay,org.allaymc.server.world.service,AllayChunkService,unloadAllChunks,3,1,0,297,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,AllayEntityPhysicsService,3,1,1,79,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,tick,25,8,0,83,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,cacheEntityCollisionResult,10,2,0,113,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,computeBlockCollisionMotion,50,10,2,123,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,computeEntityCollisionMotion,23,4,1,183,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,updateMotion,21,2,1,212,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,checkMotionThreshold,6,4,1,256,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,forceApplyMotion,5,1,1,263,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,applyMotion,22,2,1,269,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,applyMotion0,17,5,6,296,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,moveAlongAxisAndStopWhenCollision,0,12,4,333,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,notValidEntityArea,3,1,1,411,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,tryStepping,15,2,5,415,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,computeMax,0,9,3,430,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,handleScheduledMoveQueue,16,5,0,454,0,org.allaymc.server.world.service.AllayEntityPhysicsService,org.allaymc.server.world.service.AllayEntityPhysicsService
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,updateEntityLocation,5,1,2,476,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,addEntity,5,2,1,482,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,removeEntity,6,2,1,491,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,containEntity,3,1,1,500,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,offerScheduledMove,5,3,2,505,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,computeCollidingEntities,5,1,2,516,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,computeCollidingEntities,9,2,2,523,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,getCachedEntityCollidingResult,6,3,2,533,0,,
Allay,org.allaymc.server.world.service,AllayEntityPhysicsService,ScheduledMove,2,1,2,541,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,tick,13,4,0,26,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,removeEntityImmediately,11,2,1,40,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,addEntityImmediately,11,2,1,56,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,addEntity,8,2,2,72,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,removeEntity,8,2,2,87,0,,
Allay,org.allaymc.server.world.service,AllayEntityService,EntityUpdateOperation,2,1,3,107,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,AllayLevelDBWorldStorage,3,1,1,50,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,AllayLevelDBWorldStorage,20,4,2,57,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,createWorldData,14,1,1,79,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readChunk,3,1,3,94,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readChunkSynchronously,15,4,3,99,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeChunk,3,1,1,123,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeChunkSynchronously,11,1,1,128,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,containChunk,7,3,3,145,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeWorldData,13,2,1,154,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readWorldData,19,2,0,170,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readWorldDataFromNBT,3,1,1,191,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readExperiments,3,1,1,269,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,readAbilities,3,1,1,282,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,getWorldDataCache,3,1,0,302,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,close,9,1,0,307,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeWorldDataToNBT,48,1,1,316,0,org.allaymc.server.world.storage.AllayLevelDBWorldStorage,org.allaymc.server.world.storage.AllayLevelDBWorldStorage
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeExperiments,3,1,1,367,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,writeAbilities,3,1,1,381,0,,
Allay,org.allaymc.server.world.storage,AllayLevelDBWorldStorage,getWorldFolderPath,3,1,0,401,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,AllayNonPersistentWorldStorage,3,1,0,39,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,readChunk,3,1,3,43,0,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,readChunkSynchronously,9,2,3,48,0,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,writeChunk,4,1,1,60,0,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,writeChunkSynchronously,6,1,1,66,0,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage,org.allaymc.server.world.storage.AllayNonPersistentWorldStorage
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,readEntities,3,1,1,74,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,readBlockEntities,3,1,1,78,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,writeEntities,3,1,2,82,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,writeBlockEntities,3,1,2,86,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,containChunk,3,1,3,90,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,writeWorldData,3,1,1,95,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,readWorldData,3,1,0,100,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,getWorldDataCache,3,1,0,105,0,,
Allay,org.allaymc.server.world.storage,AllayNonPersistentWorldStorage,close,2,1,0,110,0,,
Allay,org.allaymc.server.world.storage,AllayWorldStorageFactory,AllayWorldStorageFactory,4,1,0,18,0,org.allaymc.server.world.storage.AllayWorldStorageFactory,org.allaymc.server.world.storage.AllayWorldStorageFactory
Allay,org.allaymc.server.world.storage,AllayWorldStorageFactory,init,4,1,0,23,0,,
Allay,org.allaymc.server.world.storage,LevelDBChunkSerializer,serialize,6,1,2,52,0,org.allaymc.server.world.storage.LevelDBChunkSerializer,org.allaymc.server.world.storage.LevelDBChunkSerializer
Allay,org.allaymc.server.world.storage,LevelDBChunkSerializer,deserialize,5,1,2,59,0,org.allaymc.server.world.storage.LevelDBChunkSerializer,org.allaymc.server.world.storage.LevelDBChunkSerializer
